Acct Assignment Cat.,Item Category,Plant,Document Date,Purchasing Document,Item,Purchasing Doc. Type,Purchasing Group,Vendor/supplying plant,Material,Short Text,Order Quantity,Net Order Value,Currency,Still to be delivered (qty),Still to be delivered (value),Still to be invoiced (qty),Still to be invoiced (val.),Material Group,Release status,Release Strategy,Purch. Doc. Category,Company Code,Terms of Payment
,,004E,10/14/2021,4501687748,1370,NB,0PE,1119278    Tiba For Industrial & Engineering,30648841,Truck mixer chute cover,200,"37,620.00",EGP,0,0.00,0,0.00,031501,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1380,NB,0PE,1119278    Tiba For Industrial & Engineering,30409514,plastic stretch roll,200,"4,180.00",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1390,NB,0PE,1119278    Tiba For Industrial & Engineering,40175489,hose air 12mm,200,"3,800.00",EGP,0,0.00,0,0.00,040901,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1400,NB,0PE,1119278    Tiba For Industrial & Engineering,40175609,"hose air 10mm,2",200,"3,230.00",EGP,0,0.00,0,0.00,040901,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1410,NB,0PE,1119278    Tiba For Industrial & Engineering,40175538,hose 10*14mm german,200,"5,700.00",EGP,0,0.00,0,0.00,040901,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1420,NB,0PE,1119278    Tiba For Industrial & Engineering,40175656,welding electrode 6013 3mm,500,"15,675.00",EGP,0,0.00,0,0.00,049901,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1430,NB,0PE,1119278    Tiba For Industrial & Engineering,30410847,zip tie 20cm white bag,50,712.50,EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1440,NB,0PE,1119278    Tiba For Industrial & Engineering,30410958,plastic zip tie 25cm bag,50,"1,187.50",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1450,NB,0PE,1119278    Tiba For Industrial & Engineering,30412176,plastic zip tie 37cm bag,50,"1,757.50",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1610,NB,0PE,1119278    Tiba For Industrial & Engineering,30411884,akmon bolt,5,997.50,EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1710,NB,0PE,1119278    Tiba For Industrial & Engineering,30634289,Bolt 19mm,5,42.75,EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D14
,,004E,10/14/2021,4501687748,1720,NB,0PE,1119278    Tiba For Industrial & Engineering,30634288,bolt 17mm,5,33.25,EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D14
,,004E,10/26/2021,4501695778,10,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713987,"Hand tools, Spanner  set",2,"2,250.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,20,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714048,Male electric panel,25,300.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,30,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713967,Pipe 1 inch,50,"4,100.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,40,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714074,Red Painting,25,"2,375.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,50,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714062,Rubber stirp BN3,5,300.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,60,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714063,Rubber stirp BN4,5,475.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,70,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714037,Sheet metal 20x10x2mm,5,"4,000.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,80,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714038,Sheet metal 3 mm,10,"10,250.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,90,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714034,Sheet metal v- shaped,10,"11,000.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,100,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714052,Silicon,50,"1,150.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,110,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713993,Snip ring Cliper,5,"1,275.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,120,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714066,Spout Pampers,200,"39,000.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,130,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714016,Stee cup brush,25,"4,375.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,140,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714053,Thermal Silicon,25,475.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,150,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714058,Tie rape 200 mm,25,325.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,160,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714059,Tie rape 250 mm,25,575.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,170,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714060,Tie rape 370 mm,25,925.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,180,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714032,U-beam Segal 80x40x4 mm,50,"33,750.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,190,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714054,WD-40,200,"10,200.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,200,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714021,Welding electord,200,"7,400.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,210,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714004,Welding electrod holder,50,"9,750.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,220,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714050,Welding wire,5,150.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,230,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714072,Whit Painting,25,"2,750.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,240,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714029,"Hammer 7KG, 1500 KW",1,"11,950.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,250,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714056,Air hose 10mm,100,"1,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,260,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714055,Air hose 12mm,100,"1,800.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,270,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714057,Air hose 14 mm,100,"2,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,280,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714031,Anagle 5x50x50,50,"22,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,290,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714039,Anquor bolt,10,"1,950.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,300,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30710325,Ball valve 1 inch,20,"2,600.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,310,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713968,"Ball valve 1 inch, threaded",20,"9,000.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,320,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713982,Ball valve 1/2 inch,10,570.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,330,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713978,Ball valve 2 inch,5,"1,250.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,340,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713970,Ball valve 3 inch,5,"6,125.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,350,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714073,Black Painting,20,"1,900.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,360,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714075,Blow Painting,15,"1,425.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,370,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713998,Breaking chevel,10,850.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,380,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713991,Cable cliper,5,"1,450.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,390,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713963,Cold welding Glue,5,750.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,400,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713962,Cotton sealing,2,320.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,410,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714019,Cutting disc 5 inch,2,"3,800.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,420,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714020,Cutting disc 9 inch,100,"1,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,430,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714061,Door Lock,25,625.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,440,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714049,Femal electric panel,25,300.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,450,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714065,Feroin cylinder 22R,5,"6,750.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,460,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714047,"Fitting, Tee, pnuematic",50,350.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,470,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714051,Glue 1x2,100,"1,300.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,480,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713969,",Fitting, bush 1 inch threaded",6,540.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,490,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714031,Anagle 5x50x50,50,"22,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,500,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30710325,Ball valve 1 inch,8,"1,040.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,510,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713982,Ball valve 1/2 inch,8,456.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,520,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30710322,"Fitting, Elbow 1 inch",4,140.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,10/26/2021,4501695778,530,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30710324,"Fitting, TEE 1 inch",4,84.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/2/2021,4501702401,10,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714001,Adjustable rench,1,245.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,20,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713989,Allen key set,2,790.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,30,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713991,Cable cliper,1,290.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,40,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713988,Centeralize switches set 1/2 inch,1,"2,920.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,50,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713986,"Hand tools, Spanner eye set",1,"1,570.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,60,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714067,Oil pump,1,"1,290.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,70,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714002,Plumping rench,1,265.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,80,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713990,Screw driver set,1,425.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,90,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713993,Snip ring Cliper,1,255.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,100,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30411330,nail 27mm w/nut,10,690.00,EGP,0,0.00,0,0.00,030501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,110,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30411034,terminals,2,130.00,EGP,0,0.00,0,0.00,031401,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,120,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714036,U-beam 50x80,30,"24,750.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,130,ZEC,0NE,1119278    Tiba For Industrial & Engineering,40208347,"PVC union  3/4"" fitting",4,260.00,EGP,0,0.00,0,0.00,049901,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,140,ZEC,0NE,1119278    Tiba For Industrial & Engineering,40208525,Fittings Pipe;ADAPTOR;1/2'';PVC,4,272.00,EGP,0,0.00,0,0.00,049901,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,150,ZEC,0NE,1119278    Tiba For Industrial & Engineering,40177827,"pvc elbow 1/2""",4,52.00,EGP,0,0.00,0,0.00,040901,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,160,ZEC,0NE,1119278    Tiba For Industrial & Engineering,40176532,"PVC pipe1/2""",4,132.00,EGP,0,0.00,0,0.00,040901,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,170,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30423630,"Check valve 3""",1,775.00,EGP,0,0.00,0,0.00,030501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,180,ZEC,0NE,1119278    Tiba For Industrial & Engineering,40237754,"Fittings Pipe;UNION;PVC;1 1/2""",4,200.00,EGP,0,0.00,0,0.00,049901,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,210,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30411725,greasing nipple,10,150.00,EGP,0,0.00,0,0.00,030501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,220,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30410864,"pipe 1""",246,"20,295.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,320,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634287,Bolt 13mm,10,620.00,EGP,0,0.00,0,0.00,030501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,330,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634288,bolt 17mm,10,589.00,EGP,0,0.00,0,0.00,030501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,340,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634289,Bolt 19mm,10,589.00,EGP,0,0.00,0,0.00,030501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,350,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634290,Bolt 22mm,10,650.00,EGP,0,0.00,0,0.00,030501,,,F,EG07,0D12
,,004E,11/2/2021,4501702401,400,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30411884,akmon bolt,5,997.50,EGP,0,0.00,0,0.00,030501,,,F,EG07,0D12
,,0C4E,11/2/2021,4501702401,410,ZEC,0NE,1119278    Tiba For Industrial & Engineering,40175558,"nipple metal 1"" fitting",15,270.00,EGP,0,0.00,4,72.00,049901,,,F,EG07,0D12
,,004E,11/11/2021,4501712973,10,NB,0WE,1119278    Tiba For Industrial & Engineering,30409750,bearing housing 211,10,"12,750.00",EGP,0,0.00,0,0.00,030201,X,01,F,EG07,0D14
,,004E,11/11/2021,4501712973,20,NB,0WE,1119278    Tiba For Industrial & Engineering,30409673,bearing housing uc214,10,"19,500.00",EGP,0,0.00,0,0.00,030201,X,01,F,EG07,0D14
,,004E,11/12/2021,4501713362,10,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713984,Sealing kit teflon,40,160.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,20,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713944,Plastic Water pipe 2 inch,40,"5,800.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,30,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713966,Pipe 4 inch,20,"6,640.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,40,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713965,Pipe 3 inch,20,"5,400.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,50,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713954,Flang 4 inch Movable,40,"6,600.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,60,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713955,Flang 3 inch Movable,40,"4,720.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,70,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713958,Flang 2 inch fixed,10,700.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,80,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30710329,"Fitting, TEE 2 inch",10,950.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,90,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713943,"Fitting, TE 3 inch",10,"1,950.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,100,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713941,"Fitting, Nipple, 3 inch",20,"1,800.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,110,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713948,"Fitting, Elbow,  4 inch",20,"1,300.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,120,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713951,"Fitting, Elbow,  3 inch",15,"1,275.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,130,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713942,"Fitting, Elbow,  3 inch",20,"4,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,140,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713947,"Fitting, Elbow,  2 inch",40,"3,400.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,150,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30710328,"Fitting, Elbow 2 inch",10,500.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,160,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713973,"Fitting, 2 inch, PVC",40,"2,080.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,170,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713970,Ball valve 3 inch,20,"24,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,180,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713978,Ball valve 2 inch,20,"5,000.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D12
,,004E,11/12/2021,4501713362,190,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30411884,akmon bolt,2,750.50,EGP,0,0.00,0,0.00,030501,,,F,EG07,0D12
,,004E,11/14/2021,4501714322,10,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714032,U-beam Segal 80x40x4 mm,150,"108,750.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/14/2021,4501714322,20,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714036,U-beam 50x80,300,"247,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/14/2021,4501714322,30,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30410864,"pipe 1""","1,200","108,000.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D15
,,004E,11/14/2021,4501714322,40,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714031,Anagle 5x50x50,450,"202,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/17/2021,4501716796,10,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714024,Isolation tab wide,100,"1,000.00",EGP,0,0.00,100,"1,000.00",031501,,,F,EG07,0D15
,,004E,11/17/2021,4501716796,20,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714031,Anagle 5x50x50,25,"11,250.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/17/2021,4501716796,30,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714036,U-beam 50x80,25,"20,625.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/17/2021,4501716796,40,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714034,Sheet metal v- shaped,25,"27,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/26/2021,4501725663,10,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714001,Adjustable rench,4,980.00,EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/26/2021,4501725663,20,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713989,Allen key set,10,"3,950.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/26/2021,4501725663,30,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714018,Angle grinder 9 inch,5,"12,000.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/26/2021,4501725663,40,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30713988,Centeralize switches set 1/2 inch,4,"11,680.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/26/2021,4501725663,50,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714067,Oil pump,3,"3,870.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/30/2021,4501728686,10,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714031,Anagle 5x50x50,30,"13,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/30/2021,4501728686,20,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714037,Sheet metal 20x10x2mm,7,"5,600.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,11/30/2021,4501728686,30,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30714036,U-beam 50x80,20,"16,500.00",EGP,0,0.00,0,0.00,031501,,,F,EG07,0D15
,,004E,12/2/2021,4501732706,10,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634288,bolt 17mm,20,"1,178.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D15
,,004E,12/2/2021,4501732706,20,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634290,Bolt 22mm,20,"1,300.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D15
,,004E,12/2/2021,4501732706,30,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634289,Bolt 19mm,20,"1,178.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D15
,,004E,12/2/2021,4501732706,40,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634288,bolt 17mm,20,"1,178.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D15
,,004E,12/2/2021,4501732706,50,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634287,Bolt 13mm,20,"1,240.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D15
,,004E,12/2/2021,4501732706,60,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634287,Bolt 13mm,20,"1,240.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D15
,,004E,12/2/2021,4501732706,70,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634288,bolt 17mm,20,"1,178.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D15
,,004E,12/2/2021,4501732706,80,ZEC,0NE,1119278    Tiba For Industrial & Engineering,30634289,Bolt 19mm,20,"1,178.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D15
